Sale Type,Sales_Region,Sales_State,Division,Category,Brand Group,Design_Brand,Sales_Channel, LLY Day Sale, LY Day Sale, TM Day Sale, LLY, LY, LM, LLY MTD, LY MTD, LM MTD, TM MTD, Mth Bud, PBNS_MTD, INV+PBNS
Pri Val,East,Assam,HC,Health Supplement,Gluco Franchise,Dabur Glucose D,Modern Trade,,,0,0,0,0,0,0,0,0,1,0,0
Pri Val,East,Assam,HC,Health Supplement,Gluco Franchise,Dabur Glucose D,Para Military,0,,,2,2,0,2,2,0,1,4,0,1
Pri Val,East,Assam,HC,Health Supplement,Himalayan Apple Vinegar,Himalayan Apple Vinegar,Modern Trade,,,,0,0,0,,,,,0,,0
Pri Val,East,Assam,HC,Health Supplement,Honey,Dabur Honey Tasties,Modern Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,East,Assam,HC,Health Supplement,Honey,Honey,Canteen,,,,0,3,2,0,2,2,10,2,2,13
Pri Val,East,Assam,HC,Health Supplement,Honey,Honey,Cash & Carry,,,,2,0,0,2,,,,0,,0
Pri Val,East,Assam,HC,Health Supplement,Honey,Honey,E-Comm Direct,,,,0,0,1,,0,1,4,0,1,5
Pri Val,East,Assam,HC,Health Supplement,Honey,Honey,General Trade,1,,5,134,101,69,134,100,60,73,92,9,83
Pri Val,East,Assam,HC,Health Supplement,Honey,Honey,Institution Sales,,,,0,0,0,,0,0,0,0,0,0
Pri Val,East,Assam,HC,Health Supplement,Honey,Honey,Modern Trade,,,1,6,13,3,6,10,3,5,14,0,5
Pri Val,East,Assam,HC,Health Supplement,Honey,Honey,Para Military,0,,,5,3,0,5,3,0,0,2,0,0
Pri Val,East,Assam,HC,Health Supplement,Honey,Honey Varient,General Trade,,,,1,1,0,1,1,0,0,0,0,0
Pri Val,East,Assam,HC,Health Supplement,Honey,Honey Varient,Modern Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,East,Assam,HC,Health Supplement,Honey,Organic Honey,Modern Trade,,,,0,0,0,,,,,0,,0
Pri Val,East,Assam,HC,Health Supplement,Pure Herb,Dabur Amla Tablet,General Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,East,Assam,HC,Health Supplement,Pure Herb,Dabur Amla Tablet,Modern Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,East,Assam,HC,Health Supplement,Pure Herb,Dabur Arjuna Tablets,General Trade,,,0,0,0,0,,0,0,0,0,0,0
Pri Val,East,Assam,HC,Health Supplement,Pure Herb,Dabur Ashwagandha Tablet,General Trade,,,0,0,1,0,,1,0,1,0,0,1
Pri Val,East,Assam,HC,Health Supplement,Pure Herb,Dabur Giloy Tablet,General Trade,,,,0,1,0,,1,0,0,0,0,0
Pri Val,East,Assam,HC,Health Supplement,Pure Herb,Dabur Haldi Tablet,General Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,East,Assam,HC,Health Supplement,Pure Herb,Dabur Haldi Tablet,Modern Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,East,Assam,HC,Health Supplement,Pure Herb,Dabur Shatavari Tablets,General Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,East,Assam,HC,Health Supplement,Pure Herb,Dabur Tulsi Tablet,General Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,East,Assam,HC,Health Supplement,Pure Herb,Dabur Tulsi Tablet,Modern Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,East,Assam,HC,Health Supplement,Vedic Suraksha Tea,Vedic Suraksha Tea,E-Comm Direct,,,,0,0,0,,,,,0,,0
Pri Val,East,Assam,HC,Health Supplement,Vedic Suraksha Tea,Vedic Suraksha Tea,General Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,East,Assam,HC,Health Supplement,Vedic Suraksha Tea,Vedic Suraksha Tea,Modern Trade,,,,0,0,0,,0,0,0,1,0,0
Pri Val,East,Assam,HC,OTC,Aphrodisiacs ,Dabur Musli Gold,General Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,East,Assam,HC,OTC,Aphrodisiacs ,Dabur Shilajit,Canteen,,,,0,0,0,,0,0,0,0,0,0
Pri Val,East,Assam,HC,OTC,Aphrodisiacs ,Dabur Shilajit,E-Comm Direct,,,,0,0,0,,0,0,0,0,0,0
Pri Val,East,Assam,HC,OTC,Aphrodisiacs ,Dabur Shilajit,General Trade,,,,0,0,0,0,0,0,0,0,0,0
Pri Val,East,Assam,HC,OTC,Aphrodisiacs ,Dabur Shilajit,Modern Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,East,Assam,HC,OTC,Aphrodisiacs ,Dabur Shilajit,Para Military,,,,0,0,0,,0,0,0,0,0,0
Pri Val,East,Assam,HC,OTC,Aphrodisiacs ,Dabur Shilajit Gold,Canteen,,,,0,0,0,0,0,0,0,0,0,0
Pri Val,East,Assam,HC,OTC,Aphrodisiacs ,Dabur Shilajit Gold,E-Comm Direct,,,,0,0,0,,0,0,0,0,0,0
Pri Val,East,Assam,HC,OTC,Aphrodisiacs ,Dabur Shilajit Gold,General Trade,,,1,5,6,7,5,6,6,5,6,0,5
Pri Val,East,Assam,HC,OTC,Aphrodisiacs ,Dabur Shilajit Gold,Modern Trade,,,,0,0,0,,,,,0,,0
Pri Val,East,Assam,HC,OTC,Aphrodisiacs ,Shila - X,General Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,East,Assam,HC,OTC,Aphrodisiacs ,Shilajit Double Gold,General Trade,,,0,0,1,1,,1,1,1,1,0,1
Pri Val,East,Assam,HC,OTC,Ashwagandha Caps,Ashwagandha Caps,General Trade,,,0,2,0,0,2,0,0,0,0,0,0
Pri Val,East,Assam,HC,OTC,Ashwagandha Caps,Ashwagandha Caps,Modern Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,East,Assam,HC,OTC,Ashwagandha Caps,Ashwagandha Caps,Para Military,,,,0,0,0,,0,0,0,0,0,0
Pri Val,East,Assam,HC,OTC,Ayurvedic Juices,Ayurvedic Juices,Canteen,,,,0,0,0,,0,0,2,0,0,2
Pri Val,East,Assam,HC,OTC,Ayurvedic Juices,Ayurvedic Juices,General Trade,0,,,6,8,3,6,8,3,2,6,0,2
Pri Val,East,Assam,HC,OTC,Ayurvedic Juices,Ayurvedic Juices,Modern Trade,,,,0,1,0,0,1,0,0,0,0,0
Pri Val,East,Assam,HC,OTC,Ayurvedic Juices,Ayurvedic Juices,Para Military,,,,0,0,0,,0,0,0,0,0,0
Pri Val,East,Assam,HC,OTC,Ayush,Ayush Immunity Kaadha,General Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,East,Assam,HC,OTC,Ayush,Ayush Joshanda,General Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,East,Assam,HC,OTC,Ayush,Ayush Kaadha,General Trade,0,,,1,0,0,1,0,0,0,0,0,0
Pri Val,East,Assam,HC,OTC,Ayush,Ayush Kaadha,Modern Trade,,,,0,0,0,,,,,0,,0
Pri Val,East,Assam,HC,OTC,Ayush,Ayush Kaadha,Para Military,,,,0,0,0,,,,,0,,0
Pri Val,East,Assam,HC,OTC,Ayush,Dabur Ayush Kwath Drops,General Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,East,Assam,HC,OTC,Baby Care,Baby Soap,Modern Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,East,Assam,HC,OTC,Baby Care,Dabur Baby Body Wash,E-Comm Direct,,,,0,0,0,,,,,0,,0
Pri Val,East,Assam,HC,OTC,Baby Care,Dabur Baby Body Wash,Modern Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,East,Assam,HC,OTC,Baby Care,Dabur Baby Massage Oil,E-Comm Direct,,,,0,0,0,,,,,0,,0
Pri Val,East,Assam,HC,OTC,Baby Care,Dabur Baby Massage Oil,Modern Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,East,Assam,HC,OTC,Baby Care,Dabur Baby Wipes,Modern Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,East,Assam,HC,OTC,Baby Care,Gripe Water,General Trade,0,,1,4,6,7,4,6,6,5,7,0,5
Pri Val,East,Assam,HC,OTC,Baby Care,Gripe Water,Modern Trade,,,,0,0,0,0,0,0,0,0,0,0
Pri Val,East,Assam,HC,OTC,Baby Care,Janma Ghunti,General Trade,,,,1,1,1,1,1,1,1,1,0,1
Pri Val,East,Assam,HC,OTC,Baby Care,Janma Ghunti,Modern Trade,,,,0,0,0,0,,,,0,,0
Pri Val,East,Assam,HC,OTC,Baby Care,Lal Tail,Canteen,,,,1,0,0,1,0,0,0,0,0,0
Pri Val,East,Assam,HC,OTC,Baby Care,Lal Tail,E-Comm Direct,,,,0,0,1,,0,0,1,0,0,1
Pri Val,East,Assam,HC,OTC,Baby Care,Lal Tail,General Trade,0,,1,10,7,8,10,7,7,8,8,1,9
Pri Val,East,Assam,HC,OTC,Baby Care,Lal Tail,Modern Trade,,,,0,0,0,0,0,0,0,0,0,0
Pri Val,East,Assam,HC,OTC,Baby Care,Lal Tail,Para Military,,,,0,0,0,0,0,0,0,0,0,0
Pri Val,East,Assam,HC,OTC,Badam Tail,Badam Tail,E-Comm Direct,,,,0,0,0,,0,0,0,0,0,0
Pri Val,East,Assam,HC,OTC,Badam Tail,Badam Tail,General Trade,,,,0,0,0,0,0,0,0,0,0,0
Pri Val,East,Assam,HC,OTC,Badam Tail,Badam Tail,Modern Trade,,,,0,0,0,,,,,0,,0
Pri Val,East,Assam,HC,OTC,Badam Tail,Roghan Badam Shireen,E-Comm Direct,,,,0,0,0,,,,,0,,0
Pri Val,East,Assam,HC,OTC,Badam Tail,Roghan Badam Shireen,General Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,East,Assam,HC,OTC,Badam Tail,Roghan Badam Shireen,Modern Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,East,Assam,HC,OTC,Dabur Hingoli,Dabur Hingoli,Canteen,,,,0,0,0,,0,0,0,0,0,0
Pri Val,East,Assam,HC,OTC,Dabur Hingoli,Dabur Hingoli,General Trade,,,,0,0,0,0,0,0,0,0,0,0
Pri Val,East,Assam,HC,OTC,Dabur Hingoli,Dabur Hingoli,Modern Trade,,,,0,0,0,0,0,0,0,0,0,0
Pri Val,East,Assam,HC,OTC,Dabur Hingoli,Dabur Hingoli,Para Military,,,,0,0,0,,,,,0,,0
Pri Val,East,Assam,HC,OTC,Drops,Dabur Haldi Drops,General Trade,0,,,1,0,0,1,,,,0,,0
Pri Val,East,Assam,HC,OTC,Drops,Dabur Haldi Drops,Modern Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,East,Assam,HC,OTC,Drops,Dabur Haldi Drops,Para Military,,,,0,0,0,,,,,0,,0
Pri Val,East,Assam,HC,OTC,Drops,Dabur Tulsi Drops,Canteen,,,,0,0,0,,0,0,1,0,0,1
Pri Val,East,Assam,HC,OTC,Drops,Dabur Tulsi Drops,General Trade,0,,,4,3,0,4,3,0,0,3,0,0
Pri Val,East,Assam,HC,OTC,Drops,Dabur Tulsi Drops,Modern Trade,,,,0,0,0,0,0,0,0,0,0,0
Pri Val,East,Assam,HC,OTC,Drops,Dabur Tulsi Drops,Para Military,,,,0,0,0,,,,,0,,0
Pri Val,East,Assam,HC,OTC,Hajmola,Hajmola Tablets,Canteen,,,,0,0,1,0,0,1,1,0,0,1
Pri Val,East,Assam,HC,OTC,Hajmola,Hajmola Tablets,Cash & Carry,,,,0,0,0,0,,,,0,,0
Pri Val,East,Assam,HC,OTC,Hajmola,Hajmola Tablets,E-Comm Direct,,,,0,0,2,,0,2,1,0,1,2
Pri Val,East,Assam,HC,OTC,Hajmola,Hajmola Tablets,General Trade,1,,6,122,92,148,122,92,127,135,111,5,140
Pri Val,East,Assam,HC,OTC,Hajmola,Hajmola Tablets,Institution Sales,,,,0,0,0,,0,0,0,0,0,0
Pri Val,East,Assam,HC,OTC,Hajmola,Hajmola Tablets,Modern Trade,,,1,1,1,4,1,1,4,2,1,0,2
Pri Val,East,Assam,HC,OTC,Hajmola,Hajmola Tablets,Para Military,0,,,1,0,0,1,0,0,0,1,0,0
Pri Val,East,Assam,HC,OTC,Hajmola,Hajmola Amla Candy,General Trade,,,0,0,0,1,,0,0,1,0,1,2
Pri Val,East,Assam,HC,OTC,Hajmola Candy,Hajmola Candy,E-Comm Direct,,,,0,0,0,,,,,0,,0
Pri Val,East,Assam,HC,OTC,Hajmola Candy,Hajmola Candy,General Trade,0,,0,3,1,2,3,1,2,2,2,0,2
Pri Val,East,Assam,HC,OTC,Hajmola Candy,Hajmola Candy,Modern Trade,,,,0,0,0,0,0,0,0,0,0,0
Pri Val,East,Assam,HC,OTC,Hajmola Candy,Hajmola Candy,Para Military,,,,0,0,0,0,0,0,0,0,0,0
Pri Val,East,Assam,HC,OTC,Honitus Franchise,Honitus Cough drops,E-Comm Direct,,,,0,0,0,,,,,0,,0
Pri Val,East,Assam,HC,OTC,Honitus Franchise,Honitus Cough drops,General Trade,,,1,9,7,8,9,7,7,7,6,1,8
Pri Val,East,Assam,HC,OTC,Honitus Franchise,Honitus Cough drops,Modern Trade,,,,0,0,0,0,,,,0,,0
Pri Val,East,Assam,HC,OTC,Honitus Franchise,Honitus Cough drops,Para Military,,,,0,0,0,,,,,0,,0
Pri Val,East,Assam,HC,OTC,Honitus Franchise,Honitus Cough Syrup,General Trade,,,0,1,2,1,1,2,0,0,2,0,0
Pri Val,East,Assam,HC,OTC,Honitus Franchise,Honitus Cough Syrup,Modern Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,East,Assam,HC,OTC,Honitus Franchise,Honitus Hot Sip,General Trade,,,,0,0,0,0,0,0,0,0,0,0
Pri Val,East,Assam,HC,OTC,Honitus Franchise,Honitus Hot Sip,Modern Trade,,,,0,0,0,0,0,0,0,0,0,0
Pri Val,East,Assam,HC,OTC,Honitus Franchise,Honitus Syrup,Canteen,,,,0,0,0,0,0,0,0,0,0,0
Pri Val,East,Assam,HC,OTC,Honitus Franchise,Honitus Syrup,E-Comm Direct,,,,0,0,0,,0,0,0,0,0,0
Pri Val,East,Assam,HC,OTC,Honitus Franchise,Honitus Syrup,General Trade,,,2,9,29,19,9,29,16,23,30,3,26
Pri Val,East,Assam,HC,OTC,Honitus Franchise,Honitus Syrup,Modern Trade,,,,0,0,0,0,0,0,0,0,0,0
Pri Val,East,Assam,HC,OTC,Honitus Franchise,Honitus Syrup,Para Military,,,,0,0,0,,,,,0,,0
Pri Val,East,Assam,HC,OTC,Honitus Franchise,Honitus Syrup - Adulsa,General Trade,0,,,1,1,0,1,1,0,0,1,0,0
Pri Val,East,Assam,HC,OTC,Honitus Franchise,Honitus Syrup - Adulsa,Modern Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,East,Assam,HC,OTC,Honitus Franchise,Honitus Syrup - Suger Free,General Trade,,,,0,0,0,,,,,1,,0
Pri Val,East,Assam,HC,OTC,Honitus Franchise,Madhuvaani,Canteen,,,,0,0,0,0,0,0,0,0,0,0
Pri Val,East,Assam,HC,OTC,Honitus Franchise,Madhuvaani,E-Comm Direct,,,,0,0,0,,0,0,0,0,0,0
Pri Val,East,Assam,HC,OTC,Honitus Franchise,Madhuvaani,General Trade,,,,0,1,1,0,1,0,0,1,0,1
Pri Val,East,Assam,HC,OTC,Honitus Franchise,Honitus Syrup - Sugar Free,General Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,East,Assam,HC,OTC,Laxatives,Dabur Sat Isabgol,E-Comm Direct,,,,0,0,0,,0,0,0,0,0,0
Pri Val,East,Assam,HC,OTC,Laxatives,Dabur Sat Isabgol,General Trade,,,0,1,0,1,1,0,1,1,0,0,1
Pri Val,East,Assam,HC,OTC,Laxatives,Dabur Sat Isabgol,Modern Trade,,,,0,0,0,0,0,0,0,0,0,0
Pri Val,East,Assam,HC,OTC,OTC Others,Dabur Oliv-O-Oil,General Trade,,,,0,0,0,,0,0,0,5,0,0
Pri Val,East,Assam,HC,OTC,OTC Others,Dabur Oliv-O-Oil,Modern Trade,,,,0,0,0,,0,0,0,2,0,0
Pri Val,East,Assam,HC,OTC,P&P,Mrit Sanjivani,General Trade,,,,0,1,1,,1,1,1,1,0,1
Pri Val,East,Assam,HC,OTC,Pudin Hara Franchise,Dabur Soda fizz,General Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,East,Assam,HC,OTC,Pudin Hara Franchise,Dabur Soda fizz,Modern Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,East,Assam,HC,OTC,Pudin Hara Franchise,Pudin Hara Active,Canteen,,,,0,0,0,,0,0,0,0,0,0
Pri Val,East,Assam,HC,OTC,Pudin Hara Franchise,Pudin Hara Active,E-Comm Direct,,,,0,0,0,,0,0,0,0,0,0
Pri Val,East,Assam,HC,OTC,Pudin Hara Franchise,Pudin Hara Active,General Trade,,,0,1,1,1,1,1,1,1,1,0,1
Pri Val,East,Assam,HC,OTC,Pudin Hara Franchise,Pudin Hara Active,Modern Trade,,,,0,0,0,0,0,0,0,0,0,0
Pri Val,East,Assam,HC,OTC,Pudin Hara Franchise,Pudin Hara Active,Para Military,,,,0,0,0,,,,,0,,0
Pri Val,East,Assam,HC,OTC,Pudin Hara Franchise,Pudin Hara Antacid,General Trade,,,0,0,0,0,,0,0,0,0,0,0
Pri Val,East,Assam,HC,OTC,Pudin Hara Franchise,Pudin Hara Capsules,Canteen,,,,0,0,0,0,0,0,0,0,0,0
Pri Val,East,Assam,HC,OTC,Pudin Hara Franchise,Pudin Hara Capsules,E-Comm Direct,,,,0,0,0,,0,0,0,0,0,0
Pri Val,East,Assam,HC,OTC,Pudin Hara Franchise,Pudin Hara Capsules,General Trade,,,0,5,4,5,5,4,4,3,5,0,3
Pri Val,East,Assam,HC,OTC,Pudin Hara Franchise,Pudin Hara Capsules,Modern Trade,,,,0,0,0,0,0,0,0,0,0,0
Pri Val,East,Assam,HC,OTC,Pudin Hara Franchise,Pudin Hara Capsules,Para Military,,,,0,0,0,,0,0,0,0,0,0
Pri Val,East,Assam,HC,OTC,Pudin Hara Franchise,Pudin Hara Drops,General Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,East,Assam,HC,OTC,Pudin Hara Franchise,Pudin Hara Fanto fizz,General Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,East,Assam,HC,OTC,Pudin Hara Franchise,Pudin Hara Fanto fizz,Modern Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,East,Assam,HC,OTC,Pudin Hara Franchise,Pudin hara lemon fizz,E-Comm Direct,,,,0,0,0,,0,0,0,0,0,0
Pri Val,East,Assam,HC,OTC,Pudin Hara Franchise,Pudin hara lemon fizz,General Trade,,,,0,0,0,0,0,0,0,0,0,0
Pri Val,East,Assam,HC,OTC,Pudin Hara Franchise,Pudin hara lemon fizz,Modern Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,East,Assam,HC,OTC,Pudin Hara Franchise,Pudin hara lemon fizz,Para Military,,,,0,0,0,,,,,0,,0
Pri Val,East,Assam,HC,OTC,Steam inhalation capsules,Steam inhalation capsules,General Trade,0,,,0,0,0,0,,,,0,,0
Pri Val,East,Assam,Foods,Culinary,Capsico,Capsico,General Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,East,Assam,Foods,Culinary,Capsico,Capsico,Modern Trade,,,,0,0,0,0,0,0,0,0,0,0
Pri Val,East,Assam,Foods,Culinary,Chutney,Hommade Chutneys,General Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,East,Assam,Foods,Culinary,Chutney,Hommade Chutneys,Modern Trade,,,0,0,0,0,,0,0,0,0,0,0
Pri Val,East,Assam,Foods,Culinary,Dabur Mustard Oil,Dabur Mustard Oil,Modern Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,East,Assam,Foods,Culinary,Gulabari Zaika,Gulabari Zaika,General Trade,,,0,0,0,3,0,0,2,3,0,0,3
Pri Val,East,Assam,Foods,Culinary,Gulabari Zaika,Gulabari Zaika,Institution Sales,,,,0,0,0,,0,0,0,0,0,0
Pri Val,East,Assam,Foods,Culinary,Gulabari Zaika,Gulabari Zaika,Modern Trade,,,,0,0,0,0,0,0,0,0,0,0
Pri Val,East,Assam,Foods,Culinary,Hommade,Hommade Coconut Milk,E-Comm Direct,,,,0,0,0,,0,0,0,0,0,0
Pri Val,East,Assam,Foods,Culinary,Hommade,Hommade Coconut Milk,General Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,East,Assam,Foods,Culinary,Hommade,Hommade Coconut Milk,Modern Trade,,,,1,1,0,1,1,0,0,0,1,1
Pri Val,East,Assam,Foods,Culinary,Hommade,Hommade Lemoneez,Canteen,,,,0,0,0,,,,,0,,0
Pri Val,East,Assam,Foods,Culinary,Hommade,Hommade Lemoneez,E-Comm Direct,,,,0,0,0,,0,0,0,0,0,0
Pri Val,East,Assam,Foods,Culinary,Hommade,Hommade Lemoneez,General Trade,,,,0,0,0,0,0,0,0,0,0,0
Pri Val,East,Assam,Foods,Culinary,Hommade,Hommade Lemoneez,Institution Sales,,,,0,0,0,,0,0,0,0,0,0
Pri Val,East,Assam,Foods,Culinary,Hommade,Hommade Lemoneez,Modern Trade,,,,0,0,0,0,0,0,0,0,0,0
Pri Val,East,Assam,Foods,Culinary,Hommade,Hommade Pastes,Canteen,,,,0,0,0,,0,0,0,0,0,0
Pri Val,East,Assam,Foods,Culinary,Hommade,Hommade Pastes,E-Comm Direct,,,,0,0,0,,0,0,0,0,0,0
Pri Val,East,Assam,Foods,Culinary,Hommade,Hommade Pastes,General Trade,,,0,0,0,0,0,0,0,0,0,0,0
Pri Val,East,Assam,Foods,Culinary,Hommade,Hommade Pastes,Modern Trade,,,,0,0,0,0,0,0,0,0,0,0
Pri Val,East,Assam,Foods,Culinary,Hommade,Hommade Pastes,Para Military,,,,0,0,0,0,,,,0,,0
Pri Val,East,Assam,Foods,Culinary,Hommade,Hommade Tomato Puree,Canteen,,,,0,0,0,,,,,0,,0
Pri Val,East,Assam,Foods,Culinary,Hommade,Hommade Tomato Puree,E-Comm Direct,,,,0,0,0,,,,,0,,0
Pri Val,East,Assam,Foods,Culinary,Hommade,Hommade Tomato Puree,General Trade,,,,0,0,0,0,0,0,0,0,0,0
Pri Val,East,Assam,Foods,Culinary,Hommade,Hommade Tomato Puree,Modern Trade,,,,0,0,0,0,0,0,0,0,0,0
Pri Val,East,Assam,Foods,Culinary,Hommade Pickles,Hommade Pickles,General Trade,,,0,0,0,1,,0,1,3,0,0,3
Pri Val,East,Assam,Foods,Culinary,Hommade Pickles,Hommade Pickles,Modern Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,East,Assam,Foods,Culinary,Imli Sauce,Imli Sauce,E-Comm Direct,,,,0,0,0,,0,0,0,0,0,0
Pri Val,East,Assam,Foods,Culinary,Imli Sauce,Imli Sauce,General Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,East,Assam,Foods,Culinary,Imli Sauce,Imli Sauce,Modern Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,East,Assam,Foods,Culinary,Keora Water,Keora Water,General Trade,,,,1,1,3,1,1,2,2,2,0,2
Pri Val,East,Assam,Foods,Culinary,Keora Water,Keora Water,Institution Sales,,,,0,0,0,,,,,0,,0
Pri Val,East,Assam,Foods,Culinary,Keora Water,Keora Water,Modern Trade,,,,0,0,0,0,0,0,0,0,0,0
Pri Val,East,Assam,Foods,Culinary,Nature's Best,Nature's Best Cornflour,General Trade,,,0,0,0,1,,0,1,0,0,1,1
Pri Val,East,Assam,Foods,Culinary,Nature's Best,Nature's Best Cornflour,Modern Trade,,,,0,0,0,,,,,0,,0
Pri Val,East,Assam,Foods,Culinary,Real Honey,Real Honey,General Trade,,,0,1,1,1,1,1,1,1,0,1,1
Pri Val,East,Assam,Foods,Juices,Activ Fiber,Activ Fiber 1Ltr,General Trade,,,,1,2,1,1,2,1,0,3,0,1
Pri Val,East,Assam,Foods,Juices,Activ Fiber,Activ Fiber 1Ltr,Institution Sales,,,,0,0,0,,0,0,0,0,0,0
Pri Val,East,Assam,Foods,Juices,Activ Fiber,Activ Fiber 1Ltr,Modern Trade,,,0,0,0,0,0,0,0,0,0,0,0
Pri Val,East,Assam,Foods,Juices,Activ Fiber,Activ Fiber 200ml,Food Services,,,,0,0,0,,,,,0,,0
Pri Val,East,Assam,Foods,Juices,Activ Fiber,Activ Fiber 200ml,General Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,East,Assam,Foods,Juices,Activ Fiber,Activ Fiber 200ml,Modern Trade,,,,0,0,0,,,,,0,,0
Pri Val,East,Assam,Foods,Juices,Activ Juices,Activ 1 Ltr,Canteen,,,,1,0,0,1,,,,0,,0
Pri Val,East,Assam,Foods,Juices,Activ Juices,Activ 1 Ltr,Cash & Carry,,,,0,0,0,,,,,0,,0
Pri Val,East,Assam,Foods,Juices,Activ Juices,Activ 1 Ltr,E-Comm Direct,,,,0,0,2,,0,2,0,0,0,0
Pri Val,East,Assam,Foods,Juices,Activ Juices,Activ 1 Ltr,Food Services,,,,0,0,0,,,,,15,,0
Pri Val,East,Assam,Foods,Juices,Activ Juices,Activ 1 Ltr,General Trade,,,0,2,8,7,2,8,5,4,33,1,4
Pri Val,East,Assam,Foods,Juices,Activ Juices,Activ 1 Ltr,Modern Trade,,,0,0,1,2,0,1,2,1,1,0,1
Pri Val,East,Assam,Foods,Juices,Activ Juices,Activ 1 Ltr,Para Military,,,,0,0,0,,,,,0,,0
Pri Val,East,Assam,Foods,Juices,Activ Juices,Activ 200ml,Food Services,,,,0,0,0,,,,,0,,0
Pri Val,East,Assam,Foods,Juices,Activ Juices,Activ 200ml,General Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,East,Assam,Foods,Juices,Activ Juices,Activ 200ml,Modern Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,East,Assam,Foods,Juices,Activ Low Calorie,Activ Low Calorie,General Trade,,,,0,0,0,,,,,0,,0
Pri Val,East,Assam,Foods,Juices,Immunity Juices,Immunity Juices,General Trade,,,,2,0,0,2,0,0,0,1,0,0
Pri Val,East,Assam,Foods,Juices,Immunity Juices,Immunity Juices,Modern Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,East,Assam,Foods,Juices,Milkshake,Milkshake,General Trade,,,0,5,2,4,5,2,4,5,4,1,6
Pri Val,East,Assam,Foods,Juices,Milkshake,Milkshake,Modern Trade,,,,1,0,0,1,0,0,0,0,0,0
Pri Val,East,Assam,Foods,Juices,Real 1 Ltr Masala,Real 1 Ltr Masala,Canteen,,,,0,0,0,,0,0,2,0,0,2
Pri Val,East,Assam,Foods,Juices,Real 1 Ltr Masala,Real 1 Ltr Masala,E-Comm Direct,,,,0,0,1,,0,1,7,0,0,7
Pri Val,East,Assam,Foods,Juices,Real 1 Ltr Masala,Real 1 Ltr Masala,General Trade,,,,0,0,0,0,0,0,0,0,0,0
Pri Val,East,Assam,Foods,Juices,Real 1 Ltr Masala,Real 1 Ltr Masala,Modern Trade,,,,0,1,0,0,1,0,0,0,0,0
Pri Val,East,Assam,Foods,Juices,Real 200ml Masala,Real 200ml Masala,General Trade,,,,0,0,0,0,,,,0,,0
Pri Val,East,Assam,Foods,Juices,Real 200ml Masala,Real 200ml Masala,Modern Trade,,,,0,0,0,,,,,0,,0
Pri Val,East,Assam,Foods,Juices,Real Activ Coconut Water Pet,Real Activ Coconut Water Pet,E-Comm Direct,,,,0,0,0,,,,,0,,0
Pri Val,East,Assam,Foods,Juices,Real Activ Coconut Water Pet,Real Activ Coconut Water Pet,Food Services,,,,0,0,0,,,,,25,,0
